datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2017-08-29T10:49:36.110000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638579996858 Latitude: 39.96120594978335 Height: 5m Distance: 0.2915551960468292m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.212000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638530397745 Latitude: 39.96120592252319 Height: 6m Distance: 0.33406850695610046m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.321000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638513074421 Latitude: 39.96120585296258 Height: 6m Distance: 0.35076388716697693m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.413000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638499348721 Latitude: 39.96120577616842 Height: 7m Distance: 0.36526355147361755m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.515000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638484274469 Latitude: 39.96120569408507 Height: 7m Distance: 0.38104182481765747m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.618000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638471458228 Latitude: 39.96120561589696 Height: 8m Distance: 0.3950161635875702m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.713000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638460648607 Latitude: 39.9612055465057 Height: 8m Distance: 0.4070439040660858m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.822000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163845169031 Latitude: 39.96120547481509 Height: 8m Distance: 0.418086975812912m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.918000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638443957663 Latitude: 39.961205457162755 Height: 9m Distance: 0.4249785244464874m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.116000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638431153711 Latitude: 39.96120546186244 Height: 10m Distance: 0.43748387694358826m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.190000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638437567977 Latitude: 39.96120543230619 Height: 9m Distance: 0.4310959577560425m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.218000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638426971758 Latitude: 39.961205482393865 Height: 10m Distance: 0.4417223036289215m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.318000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638421262492 Latitude: 39.96120550355061 Height: 11m Distance: 0.4471365809440613m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.420000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638417276058 Latitude: 39.9612055069508 Height: 11m Distance: 0.4505635201931m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.519000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638409639496 Latitude: 39.96120552277602 Height: 12m Distance: 0.45732080936431885m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.619000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638404407305 Latitude: 39.96120552468781 Height: 12m Distance: 0.4617963433265686m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.720000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638398122644 Latitude: 39.961205532253565 Height: 13m Distance: 0.4672313928604126m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.822000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638394482567 Latitude: 39.96120552715654 Height: 13m Distance: 0.4703926146030426m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:37.932000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638393605507 Latitude: 39.961205528296446 Height: 13m Distance: 0.4711526036262512m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.123000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163838972857 Latitude: 39.96120550812328 Height: 14m Distance: 0.47692015767097473m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.230000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638394384247 Latitude: 39.96120551381958 Height: 14m Distance: 0.47289228439331055m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.224000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638389203451 Latitude: 39.961205493359806 Height: 15m Distance: 0.47861969470977783m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.324000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638385987939 Latitude: 39.961205462663635 Height: 15m Distance: 0.48299744725227356m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.426000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638386142122 Latitude: 39.96120543382064 Height: 16m Distance: 0.4862027168273926m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.524000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163838565164 Latitude: 39.96120543062889 Height: 16m Distance: 0.4867515563964844m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.627000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638388603476 Latitude: 39.961205421464 Height: 17m Distance: 0.4894712269306183m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.728000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638386276196 Latitude: 39.96120546671521 Height: 17m Distance: 0.4948748052120209m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
